setor,id_firma,faixa_pessoal,numero_firmas_representadas,pessoal_ocupado_firma,market_share_domestico,preco_relativo,qualidade_media_ponderada,pessoal_ocupado_medio_por_firma,peso_variedade,tipo_agente,qualidade,qualidade_efetiva_coorte,qualidade_por_firma
C,C_C003489,coorte de 100 firmas,100,1982,0.0001876830134278579,1.00002422927935,5.744932438998991,19.82,100,coorte_firmas,0.9789266705731801,0.9789266705731801,0.9785925975265575
C,C_C003490,coorte de 100 firmas,100,4408,0.0004174100520635709,1.0001795370618114,16.46405028777722,44.08,100,coorte_firmas,1.4600226532352205,1.4600226532352205,1.459524399146772
C,C_C003491,coorte de 100 firmas,100,2124,0.00020112952599433409,1.0000215597657136,5.510325936016294,21.24,100,coorte_firmas,1.013385991231281,1.013385991231281,1.0130401584373936
C,C_C003492,coorte de 100 firmas,100,1343,0.00012717370687871502,1.0000048941487647,2.8079640394757575,13.43,100,coorte_firmas,0.8058074975997227,0.8058074975997227,0.8055325040033618
C,C_C003493,coorte de 100 firmas,100,2107,0.00019951973223637567,1.000014538259215,4.8171490464958895,21.07,100,coorte_firmas,1.0093181393645672,1.0093181393645672,1.0089736947846362
C,C_C003494,coorte de 100 firmas,100,3000,0.0002840812514044267,1.0001270724408668,13.614183430871343,30.0,100,coorte_firmas,1.2044416348406577,1.2044416348406577,1.2040306015135191
C,C_C003495,coorte de 100 firmas,100,1102,0.00010435251301589274,1.000003364485728,2.3058510826991583,11.02,100,coorte_firmas,0.7299341729653629,0.7299341729653629,0.7296850722509512
C,C_C003496,coorte de 100 firmas,100,1661,0.00015728631952758424,1.00001364268718,4.20662087819264,16.61,100,coorte_firmas,0.8961493486761822,0.8961493486761822,0.8958435246015701
C,C_C003497,coorte de 100 firmas,100,996,9.431497546626965e-05,1.0000053926539685,2.830548908561652,9.96,100,coorte_firmas,0.693941877422537,0.693941877422537,0.6937050596054947
C,C_C003498,coorte de 100 firmas,100,1016,9.62088504756325e-05,1.0000039963738925,2.4267243763363453,10.16,100,coorte_firmas,0.7008739486580915,0.7008739486580915,0.7006347651703339
C,C_C003499,coorte de 100 firmas,100,1017,9.630354422610064e-05,1.0000028312348404,2.170665789773202,10.17,100,coorte_firmas,0.7012182919014412,0.7012182919014412,0.7009789909015146
C,C_C003500,coorte de 100 firmas,100,1429,0.00013531736941897526,1.0000189436936144,4.999137487194832,14.29,100,coorte_firmas,0.831214427928928,0.831214427928928,0.8309307638459256
C,C_C003501,coorte de 100 firmas,100,1295,0.00012262840685624418,1.0000094411311593,3.6014923486572386,12.95,100,coorte_firmas,0.7912785019494756,0.7912785019494756,0.7910084665854186
C,C_C003502,coorte de 100 firmas,100,3105,0.0002940240952035816,1.000045713681909,8.077226611768598,31.05,100,coorte_firmas,1.225278283370562,1.225278283370562,1.2248601392323024
C,C_C003503,coorte de 100 firmas,100,966,9.147416295222539e-05,1.000002906505598,2.169031106586609,9.66,100,coorte_firmas,0.6834100213402867,0.6834100213402867,0.6831767976731984
C,C_C003504,coorte de 100 firmas,100,1876,0.00017764547587823483,1.000029882408396,6.235746372066394,18.76,100,coorte_firmas,0.952393068324238,0.952393068324238,0.9520680502575314
C,C_C003505,coorte de 100 firmas,100,1576,0.00014923735073779214,1.0000118406952188,4.188916620114452,15.76,100,coorte_firmas,0.872917528317581,0.872917528317581,0.8726196324415143
C,C_C003506,coorte de 100 firmas,100,6123,0.0005798098341164349,1.0001465458150791,15.343018947379623,61.23,100,coorte_firmas,1.7207284357296275,1.7207284357296275,1.7201412119791522
C,C_C003507,coorte de 100 firmas,100,5768,0.0005461935527002443,1.0003602825125126,24.588341641814793,57.68,100,coorte_firmas,1.6703155047558085,1.6703155047558085,1.669745485155497
C,C_C003508,coorte de 100 firmas,100,4299,0.0004070884332625434,1.0002057273438045,17.913880903241022,42.99,100,coorte_firmas,1.441880761085099,1.441880761085099,1.4413886981827366
C,C_C003509,coorte de 100 firmas,100,1652,0.00015643407577337095,1.0000128313089958,4.3306721315097,16.52,100,coorte_firmas,0.8937177579070492,0.8937177579070492,0.8934127636483579
C,C_C003510,coorte de 100 firmas,100,1244,0.00011779902558236893,1.0000069501874755,3.215312065838413,12.44,100,coorte_firmas,0.7755396807467696,0.7755396807467696,0.7752750164856843
C,C_C003511,coorte de 100 firmas,100,2056,0.00019469035096250043,1.0000200456398638,5.11486686007242,20.56,100,coorte_firmas,0.9970313193536683,0.9970313193536683,0.9966910678308044
C,C_C003512,coorte de 100 firmas,100,5065,0.00047962384612114037,1.000318280104334,23.07948173124223,50.65,100,coorte_firmas,1.5651813714064668,1.5651813714064668,1.5646472303671215
C,C_C003513,coorte de 100 firmas,100,1658,0.00015700223827617982,1.0000125396175845,4.313287065520993,16.58,100,coorte_firmas,0.8953391043732762,0.8953391043732762,0.8950335568063853
C,C_C003514,coorte de 100 firmas,100,1190,0.00011268556305708926,1.0000043433739496,2.615713030834999,11.9,100,coorte_firmas,0.7585192986054394,0.7585192986054394,0.7582604427987438
C,C_C003515,coorte de 100 firmas,100,4368,0.0004136223020448453,1.000174756175809,16.079119734626175,43.68,100,coorte_firmas,1.4533789659463756,1.4533789659463756,1.4528829791134021
C,C_C003516,coorte de 100 firmas,100,2382,0.0002255605136151148,1.0000334455585789,7.1591935949788414,23.82,100,coorte_firmas,1.0731776410958123,1.0731776410958123,1.0728114035267429
C,C_C003517,coorte de 100 firmas,100,1299,0.00012300718185811676,1.0000039164370271,2.573298926722424,12.99,100,coorte_firmas,0.7924969845063642,0.7924969845063642,0.7922265333173101
C,C_C003518,coorte de 100 firmas,100,1742,0.00016495651331550377,1.0000119550535798,4.2098102723804685,17.42,100,coorte_firmas,0.9177390529877721,0.9177390529877721,0.9174258611107374
C,C_C003519,coorte de 100 firmas,100,7144,0.0006764921533444081,1.0004047585894227,25.79806739462022,71.44,100,coorte_firmas,1.858952079476962,1.858952079476962,1.858317684886045
C,C_C003520,coorte de 100 firmas,100,6393,0.0006053771467428333,1.0002039096091053,18.195635291378892,63.93,100,coorte_firmas,1.7583183286820443,1.7583183286820443,1.757718276830713
C,C_C003521,coorte de 100 firmas,100,1809,0.0001713009945968693,1.0000133084703091,4.472146251164897,18.09,100,coorte_firmas,0.9352221271693603,0.9352221271693603,0.9349029689375089
C,C_C003522,coorte de 100 firmas,100,3927,0.00037186235808839453,1.0001165186766514,13.289349758437897,39.27,100,coorte_firmas,1.3780114723948298,1.3780114723948298,1.377541205821549
C,C_C003523,coorte de 100 firmas,100,1434,0.00013579083817131596,1.0000249928326401,5.578333125531778,14.34,100,coorte_firmas,0.8326703691993059,0.8326703691993059,0.8323862082550465
C,C_C003524,coorte de 100 firmas,100,1418,0.0001342757381638257,1.0000055725559838,3.0293565863109273,14.18,100,coorte_firmas,0.8280023889465995,0.8280023889465995,0.8277198210188872
C,C_C003525,coorte de 100 firmas,100,1230,0.00011647331307581494,1.0000061306737913,3.106067952314835,12.3,100,coorte_firmas,0.7711629846702466,0.7711629846702466,0.7708998140207224
C,C_C003526,coorte de 100 firmas,100,1371,0.00012982513189182298,1.0000119857156924,3.8885525544145874,13.71,100,coorte_firmas,0.814167707522946,0.814167707522946,0.8138898608826509
C,C_C003527,coorte de 100 firmas,100,3409,0.0003228109953458969,1.0000700388007335,9.871841550104255,34.09,100,coorte_firmas,1.2838780465155524,1.2838780465155524,1.2834399043508893
C,C_C003528,coorte de 100 firmas,100,937,8.872804418864928e-05,1.0000095507667262,3.3722921295392787,9.37,100,coorte_firmas,0.673076312040303,0.673076312040303,0.6728466149026807
C,C_C003529,coorte de 100 firmas,100,3917,0.00037091542058371313,1.000152582385382,15.107633344845791,39.17,100,coorte_firmas,1.376285595453882,1.376285595453882,1.375815917861354
C,C_C003530,coorte de 100 firmas,100,1969,0.00018645199467177205,1.0000235242555273,5.687776864071293,19.69,100,coorte_firmas,0.9757105708934668,0.9757105708934668,0.9753775953879068
C,C_C003531,coorte de 100 firmas,100,2439,0.0002309580573917989,1.000023846812457,5.917251749534674,24.39,100,coorte_firmas,1.085935763960473,1.085935763960473,1.0855651724953428
C,C_C003532,coorte de 100 firmas,100,2188,0.0002071899260242952,1.0000264579680216,5.813283485664514,21.88,100,coorte_firmas,1.0285432902299396,1.0285432902299396,1.0281922847860392
C,C_C003533,coorte de 100 firmas,100,1202,0.00011382188806270696,1.0000048664558825,2.7090817022728126,12.02,100,coorte_firmas,0.7623344117089685,0.7623344117089685,0.7620742539391165
C,C_C003534,coorte de 100 firmas,100,4109,0.0003890966206735964,1.0002094082851465,18.103043979211517,41.09,100,coorte_firmas,1.4096609010948418,1.4096609010948418,1.4091798336910313
C,C_C003535,coorte de 100 firmas,100,1666,0.00015775978827992494,1.0000120336412017,4.23128756190085,16.66,100,coorte_firmas,0.8974962786623889,0.8974962786623889,0.8971899949282154
C,C_C003536,coorte de 100 firmas,100,3376,0.00031968610158044817,1.0001018591478952,12.376015724299696,33.76,100,coorte_firmas,1.277673190492552,1.277673190492552,1.277237165825775
C,C_C003537,coorte de 100 firmas,100,2981,0.000282282070145532,1.0000898441666326,11.30789668946349,29.81,100,coorte_firmas,1.200594696495464,1.200594696495464,1.2001849759923109
C,C_C003538,coorte de 100 firmas,100,1658,0.00015700223827617982,1.000009269310456,3.7184799513855555,16.58,100,coorte_firmas,0.8953373475738435,0.8953373475738435,0.8950318006064861
C,C_C003539,coorte de 100 firmas,100,1179,0.00011164393180193969,1.0000056843431913,2.8969160689246323,11.79,100,coorte_firmas,0.7550060053904302,0.7550060053904302,0.7547483485464385
C,C_C003540,coorte de 100 firmas,100,1623,0.00015368795700979482,1.0000226100183833,5.239538255455092,16.23,100,coorte_firmas,0.885843848750278,0.885843848750278,0.8855415415782703
C,C_C003541,coorte de 100 firmas,100,1446,0.00013692716317693367,1.0000088391773696,3.556702106379734,14.46,100,coorte_firmas,0.8361389834009926,0.8361389834009926,0.8358536387413961
C,C_C003542,coorte de 100 firmas,100,10231,0.0009688117610395632,1.0003747544330022,25.58830229992848,102.31,100,coorte_firmas,2.2245834330908525,2.2245834330908525,2.223824261451853
C,C_C003543,coorte de 100 firmas,100,3111,0.00029459225770639045,1.00005465449279,8.99263160189674,31.11,100,coorte_firmas,1.2264681347932938,1.2264681347932938,1.2260495846008304
C,C_C003544,coorte de 100 firmas,100,1273,0.00012054514434594506,1.0000038550964483,2.491323249445947,12.73,100,coorte_firmas,0.7845257968795483,0.7845257968795483,0.7842580659748789
C,C_C003545,coorte de 100 firmas,100,820,7.764887538387663e-05,1.0000030041235668,2.0900383303969643,8.2,100,coorte_firmas,0.6296507591447303,0.6296507591447303,0.629435881612287
C,C_C003546,coorte de 100 firmas,100,2044,0.00019355402595688272,1.0000131052211596,4.242878894478844,20.44,100,coorte_firmas,0.9941132972071784,0.9941132972071784,0.9937740415020585
C,C_C003547,coorte de 100 firmas,100,3004,0.00028446002640629924,1.0000299503271615,6.820408170609796,30.04,100,coorte_firmas,1.2051741024887663,1.2051741024887663,1.2047628191963278
C,C_C003548,coorte de 100 firmas,100,5110,0.00048388506489220677,1.000239488921303,19.486965712334122,51.1,100,coorte_firmas,1.572044625423033,1.572044625423033,1.5715081421978547
C,C_C003549,coorte de 100 firmas,100,1916,0.0001814332258969605,1.000019582522848,5.41225938615008,19.16,100,coorte_firmas,0.9624870111637378,0.9624870111637378,0.9621585483913773
C,C_C003550,coorte de 100 firmas,100,3210,0.00030396693900273654,1.0001488826665974,14.986853664626787,32.1,100,coorte_firmas,1.2459004164047813,1.2459004164047813,1.2454752346619515
C,C_C003551,coorte de 100 firmas,100,1050,9.942843799154934e-05,1.0000043229417332,2.5612232478793313,10.5,100,coorte_firmas,0.7125048063306006,0.7125048063306006,0.7122616536425196
C,C_C003552,coorte de 100 firmas,100,4728,0.0004477120522133765,1.0001931929544783,17.177635136518337,47.28,100,coorte_firmas,1.5121020179190756,1.5121020179190756,1.5115859909855822
C,C_C003553,coorte de 100 firmas,100,891,8.437213166711472e-05,1.000002164572618,1.9114061130066484,8.91,100,coorte_firmas,0.6563438774252023,0.6563438774252023,0.6561198904756638
C,C_C003554,coorte de 100 firmas,100,1997,0.00018910341968488004,1.0000079084292186,3.5996771632888773,19.97,100,coorte_firmas,0.9826143799886241,0.9826143799886241,0.9822790484572176
C,C_C003555,coorte de 100 firmas,100,1013,9.592476922422808e-05,1.0000035637049514,2.3618059813798586,10.13,100,coorte_firmas,0.6998382471599017,0.6998382471599017,0.6995994171204314
C,C_C003556,coorte de 100 firmas,100,1278,0.00012101861309828578,1.0000036893741422,2.454455233286055,12.78,100,coorte_firmas,0.7860649114813327,0.7860649114813327,0.7857966553312903
C,C_C003557,coorte de 100 firmas,100,1480,0.0001401467506928505,1.0000104564675438,3.82148501156406,14.8,100,coorte_firmas,0.8459128158448304,0.8459128158448304,0.8456241357219352
C,C_C003558,coorte de 100 firmas,100,1637,0.00015501366951634884,1.0000124654475337,4.258567425839774,16.37,100,coorte_firmas,0.8896508749415092,0.8896508749415092,0.8893472685661225
C,C_C003559,coorte de 100 firmas,100,1179,0.00011164393180193969,1.0000042665566367,2.5488005318723213,11.79,100,coorte_firmas,0.7550053631314809,0.7550053631314809,0.7547477065066696
C,C_C003560,coorte de 100 firmas,100,6650,0.0006297134406131459,1.0003215453777443,22.5959618250324,66.5,100,coorte_firmas,1.7934390374251838,1.7934390374251838,1.7928270001182285
C,C_C003561,coorte de 100 firmas,100,1676,0.00015870672578460637,1.0000188592642414,5.276459349190554,16.76,100,coorte_firmas,0.9001895015921618,0.9001895015921618,0.8998822987562656
C,C_C003562,coorte de 100 firmas,100,1683,0.00015936958203788338,1.0000162049198997,4.710526295623975,16.83,100,coorte_firmas,0.9020659768738012,0.9020659768738012,0.9017581336632648
C,C_C003563,coorte de 100 firmas,100,1817,0.00017205854460061444,1.0000120024993757,4.23276792172978,18.17,100,coorte_firmas,0.9372870432424409,0.9372870432424409,0.9369671803277729
C,C_C003564,coorte de 100 firmas,100,2611,0.0002472453824723194,1.0000319724271418,6.828814587613564,26.11,100,coorte_firmas,1.1235794549158697,1.1235794549158697,1.1231960169905277
C,C_C003565,coorte de 100 firmas,100,14051,0.0013305418878278663,1.0003123731372523,23.47152864650665,140.51,100,coorte_firmas,2.60691591647372,2.60691591647372,2.606026268281792
C,C_C003566,coorte de 100 firmas,100,1162,0.00011003413804398127,1.0000043411121955,2.6474058553701174,11.62,100,coorte_firmas,0.7495424216540179,0.7495424216540179,0.7492866293379006
C,C_C003567,coorte de 100 firmas,100,1828,0.00017310017585576398,1.0000220943478904,5.505271867554506,18.28,100,coorte_firmas,0.9401255921235927,0.9401255921235927,0.9398047605125951
C,C_C003568,coorte de 100 firmas,100,1169,0.00011069699429725827,1.0000039425797942,2.4706534054402907,11.69,100,coorte_firmas,0.7517965098977641,0.7517965098977641,0.7515399483410595
C,C_C003569,coorte de 100 firmas,100,875,8.285703165962445e-05,1.0000034361620267,2.2807155037221616,8.75,100,coorte_firmas,0.6504245785281264,0.6504245785281264,0.6502026116259275
C,C_C003570,coorte de 100 firmas,100,1703,0.00016126345704724622,1.0000089126743636,3.599080142571332,17.03,100,coorte_firmas,0.9074060462026169,0.9074060462026169,0.9070963806153047
C,C_C003571,coorte de 100 firmas,100,3826,0.00036229828929111216,1.0001305616159468,13.958808570691291,38.26,100,coorte_firmas,1.360186700881808,1.360186700881808,1.3597225172725567
C,C_C003572,coorte de 100 firmas,100,1712,0.0001621157008014595,1.0000314836273578,6.375660396281749,17.12,100,coorte_firmas,0.9098129334502572,0.9098129334502572,0.9095024464774624
C,C_C003573,coorte de 100 firmas,100,2113,0.00020008789473918454,1.000020247475281,5.398855677867883,21.13,100,coorte_firmas,1.0107576727954313,1.0107576727954313,1.0104127369536584
C,C_C003574,coorte de 100 firmas,100,1027,9.725048173078207e-05,1.0000099919484626,3.550659103401522,10.27,100,coorte_firmas,0.7046603703947727,0.7046603703947727,0.7044198947352076
C,C_C003575,coorte de 100 firmas,100,1399,0.00013247655690493097,1.0000091516483844,3.523417191121505,13.99,100,coorte_firmas,0.8224381817173118,0.8224381817173118,0.8221575126567128
C,C_C003576,coorte de 100 firmas,100,1150,0.00010889781303836357,1.0000109646559707,3.799247851236944,11.5,100,coorte_firmas,0.7456650702900987,0.7456650702900987,0.7454106011768545
C,C_C003577,coorte de 100 firmas,100,1246,0.00011798841308330522,1.0000069414668686,3.2046855204296163,12.46,100,coorte_firmas,0.7761628504950984,0.7761628504950984,0.7758979735682204
C,C_C003578,coorte de 100 firmas,100,4573,0.0004330345208908145,1.0002699083664566,21.057692286597753,45.73,100,coorte_firmas,1.4871779763706148,1.4871779763706148,1.4866704551309031
C,C_C003579,coorte de 100 firmas,100,2839,0.00026883555757905577,1.0000975926457325,11.705778201474514,28.39,100,coorte_firmas,1.1716560723899188,1.1716560723899188,1.171256227615572
C,C_C003580,coorte de 100 firmas,100,4699,0.00044496593344980033,1.0001396591662404,14.076002632147834,46.99,100,coorte_firmas,1.5074091051801153,1.5074091051801153,1.5068946797717448
C,C_C003581,coorte de 100 firmas,100,3520,0.00033332200164786066,1.0001057576442076,12.141947990067804,35.2,100,coorte_firmas,1.3046406632902783,1.3046406632902783,1.3041954355789138
C,C_C003582,coorte de 100 firmas,100,1350,0.000127836563131992,1.0000085290358889,3.5357993982153006,13.5,100,coorte_firmas,0.807906549786797,0.807906549786797,0.8076308398581711
C,C_C003583,coorte de 100 firmas,100,1148,0.00010870842553742728,1.0000036896159057,2.433922693301273,11.48,100,coorte_firmas,0.7450131317372809,0.7450131317372809,0.7447588851076048
C,C_C003584,coorte de 100 firmas,100,4968,0.00047043855232573056,1.0002370032929926,19.235419972901383,49.68,100,coorte_firmas,1.550045926455991,1.550045926455991,1.549516950608645
C,C_C003585,coorte de 100 firmas,100,2164,0.00020491727601305978,1.0000329135574793,6.91546342901417,21.64,100,coorte_firmas,1.0228906925133427,1.0228906925133427,1.0225416161011027
C,C_C003586,coorte de 100 firmas,100,2028,0.00019203892594939244,1.0000215039597031,5.411182871403743,20.28,100,coorte_firmas,0.9902197885300964,0.9902197885300964,0.9898818615417689
C,C_C003587,coorte de 100 firmas,100,1352,0.0001280259506329283,1.0000113685444276,4.016325278160613,13.52,100,coorte_firmas,0.8085061550402809,0.8085061550402809,0.8082302404875908
C,C_C003588,coorte de 100 firmas,100,5724,0.0005420270276796462,1.0003457773173816,23.925532694985904,57.24,100,coorte_firmas,1.663918003426866,1.663918003426866,1.6633501670674686
C,C_C003589,coorte de 100 firmas,100,1007,9.535660672141923e-05,1.0000052550467255,2.7294787316034217,10.07,100,coorte_firmas,0.6977633058527655,0.6977633058527655,0.6975251839173695
C,C_C003590,coorte de 100 firmas,100,1322,0.00012518513811888402,1.0000087687504589,3.4332238114720863,13.22,100,coorte_firmas,0.799484475196705,0.799484475196705,0.7992116394242359
C,C_C003591,coorte de 100 firmas,100,3879,0.0003673170580659237,1.0000774461070867,10.684711277968447,38.79,100,coorte_firmas,1.3695317089399195,1.3695317089399195,1.3690643362099642
C,C_C003592,coorte de 100 firmas,100,1684,0.00015946427578835152,1.00001222152173,4.207792021794151,16.84,100,coorte_firmas,0.9023317739539466,0.9023317739539466,0.9020238400362686
C,C_C003593,coorte de 100 firmas,100,3840,0.0003636240017976662,1.0000726625976741,10.152675324350424,38.4,100,coorte_firmas,1.3626256756292716,1.3626256756292716,1.3621606596842089
C,C_C003594,coorte de 100 firmas,100,2847,0.0002695931075828009,1.000053871408319,8.461514712655491,28.47,100,coorte_firmas,1.1732749358762184,1.1732749358762184,1.1728745386410258
C,C_C003595,coorte de 100 firmas,100,8611,0.0008154078852811728,1.0001768820132533,17.39266270692013,86.11,100,coorte_firmas,2.0406329935889747,2.0406329935889747,2.0399365977283863
C,C_C003596,coorte de 100 firmas,100,1115,0.00010558353177197859,1.0000038427268447,2.4461358501677517,11.15,100,coorte_firmas,0.7342271798734749,0.7342271798734749,0.7339766141076552
C,C_C003597,coorte de 100 firmas,100,1534,0.0001452602132181302,1.0000089049750587,3.5490581839397968,15.34,100,coorte_firmas,0.8612059517278059,0.8612059517278059,0.8609120525985743
C,C_C003598,coorte de 100 firmas,100,1482,0.00014033613819378678,1.0000052936974106,2.9178044180630063,14.82,100,coorte_firmas,0.846481563495835,0.846481563495835,0.8461926892794842
C,C_C003599,coorte de 100 firmas,100,1453,0.00013759001943021066,1.0000095716909534,3.685960500344597,14.53,100,coorte_firmas,0.8381607578977328,0.8381607578977328,0.8378747232780136
C,C_C003600,coorte de 100 firmas,100,4760,0.000450742252228357,1.000251214495575,20.08719366839192,47.6,100,coorte_firmas,1.517263292953519,1.517263292953519,1.5167455046594185
C,C_C003601,coorte de 100 firmas,100,10025,0.0009493048484431259,1.0004270957758699,28.181151826647373,100.25,100,coorte_firmas,2.2021428133032566,2.2021428133032566,2.201391299854034
C,C_C003602,coorte de 100 firmas,100,2016,0.00019090260094377473,1.000014310925108,4.72859377956659,20.16,100,coorte_firmas,0.9872815366593916,0.9872815366593916,0.9869446123924973
C,C_C003603,coorte de 100 firmas,100,3401,0.0003220534453421517,1.0001542636297087,15.346015588546754,34.01,100,coorte_firmas,1.2824355034271961,1.2824355034271961,1.2819978535514642
C,C_C003604,coorte de 100 firmas,100,2471,0.00023398825740677943,1.000081334313079,10.692477641673241,24.71,100,coorte_firmas,1.0930740597438808,1.0930740597438808,1.0927010322308917
C,C_C003605,coorte de 100 firmas,100,1556,0.0001473434757284293,1.0000086801071189,3.516611939470087,15.56,100,coorte_firmas,0.8673593819288539,0.8673593819288539,0.86706338285155
C,C_C003606,coorte de 100 firmas,100,1835,0.000173763032109041,1.0000229595585923,5.617456526018284,18.35,100,coorte_firmas,0.9419243828142491,0.9419243828142491,0.9416029373396145
C,C_C003607,coorte de 100 firmas,100,1413,0.00013380226941148496,1.0000100030991828,3.7729355202987187,14.13,100,coorte_firmas,0.8265434902705214,0.8265434902705214,0.8262614202133238
C,C_C003608,coorte de 100 firmas,100,1480,0.0001401467506928505,1.000007326346604,3.2532795902342597,14.8,100,coorte_firmas,0.8459112271747968,0.8459112271747968,0.8456225475940586
C,C_C003609,coorte de 100 firmas,100,2235,0.0002116405322962979,1.0000153712712967,4.7950805718211456,22.35,100,coorte_firmas,1.0395246483233507,1.0395246483233507,1.0391698953303596
C,C_C003610,coorte de 100 firmas,100,825,7.812234413621733e-05,1.0000028912152752,2.144290765996781,8.25,100,coorte_firmas,0.631567465874233,0.631567465874233,0.6313519342375795
C,C_C003611,coorte de 100 firmas,100,1987,0.0001881564821801986,1.0000212434291758,5.3752317212587455,19.87,100,coorte_firmas,0.9801589081666806,0.9801589081666806,0.9798244146009534
C,C_C003612,coorte de 100 firmas,100,1684,0.00015946427578835152,1.0000090601792027,3.685186048874985,16.84,100,coorte_firmas,0.9023300624258954,0.9023300624258954,0.9020221290923013
C,C_C003613,coorte de 100 firmas,100,12505,0.0011841453496041186,1.0004502636822827,28.562829681104017,125.05,100,coorte_firmas,2.4595246082540445,2.4595246082540445,2.458685259502169
C,C_C003614,coorte de 100 firmas,100,4409,0.0004175047458140391,1.0001292858975062,13.603347407909352,44.09,100,coorte_firmas,1.460144236163285,1.460144236163285,1.459645940582884
C,C_C003615,coorte de 100 firmas,100,1840,0.0001742365008613817,1.0000304403031137,6.324364111822234,18.4,100,coorte_firmas,0.9432110189929305,0.9432110189929305,0.9428891344348782
C,C_C003616,coorte de 100 firmas,100,1270,0.00012026106309454063,1.0000045523443055,2.710200462986249,12.7,100,coorte_firmas,0.7836011578233697,0.7836011578233697,0.7833337424653043
C,C_C003617,coorte de 100 firmas,100,6949,0.0006580268720031204,1.000414497151693,26.185028890803974,69.49,100,coorte_firmas,1.8334166205877078,1.8334166205877078,1.8327909403456835
C,C_C003618,coorte de 100 firmas,100,1195,0.00011315903180942996,1.000005375088638,2.9125545786732725,11.95,100,coorte_firmas,0.7601116267057018,0.7601116267057018,0.7598522274937484
C,C_C003619,coorte de 100 firmas,100,1418,0.0001342757381638257,1.0000087073296149,3.4686892666960407,14.18,100,coorte_firmas,0.8280039462969779,0.8280039462969779,0.827721377837797
C,C_C003620,coorte de 100 firmas,100,1083,0.00010255333175699803,1.000004215260677,2.557600163549378,10.83,100,coorte_firmas,0.7236146470006978,0.7236146470006978,0.723367702916967
C,C_C003621,coorte de 100 firmas,100,1903,0.00018020220714087465,1.0000241183894492,5.801703550516576,19.03,100,coorte_firmas,0.959218842044105,0.959218842044105,0.9588914945822652
C,C_C003622,coorte de 100 firmas,100,1484,0.00014052552569472306,1.0000096131126768,3.8166995912526582,14.84,100,coorte_firmas,0.8470547413151517,0.8470547413151517,0.846765671493485
C,C_C003623,coorte de 100 firmas,100,1341,0.00012698431937777872,1.0000045177237475,2.7090562954549107,13.41,100,coorte_firmas,0.8052070866087222,0.8052070866087222,0.8049322979113951
C,C_C003624,coorte de 100 firmas,100,1671,0.00015823325703226567,1.0000096639791782,3.816174695939873,16.71,100,coorte_firmas,0.8988407748592417,0.8988407748592417,0.8985340322960731
C,C_C003625,coorte de 100 firmas,100,817,7.73647941324722e-05,1.0000025850264151,1.9921935759162563,8.17,100,coorte_firmas,0.6284977455277438,0.6284977455277438,0.6282832614780642
C,C_C003626,coorte de 100 firmas,100,2105,0.0001993303447354394,1.0000092001169052,3.807158831503987,21.05,100,coorte_firmas,1.0088357635666838,1.0088357635666838,1.0084914836045502
C,C_C003627,coorte de 100 firmas,100,1626,0.00015397203826119927,1.0000090566458237,3.6491562289904986,16.26,100,coorte_firmas,0.8866549702105444,0.8866549702105444,0.8863523862314728
C,C_C003628,coorte de 100 firmas,100,6240,0.0005908890029212075,1.0001366620359613,14.799254180210283,62.4,100,coorte_firmas,1.7370804224808543,1.7370804224808543,1.736487618375694
C,C_C003629,coorte de 100 firmas,100,4137,0.0003917480456867044,1.000091481285437,11.721198079693755,41.37,100,coorte_firmas,1.414355616994223,1.414355616994223,1.413872947449935
C,C_C003630,coorte de 100 firmas,100,1567,0.00014838510698357888,1.0000252970854182,5.762781597485118,15.67,100,coorte_firmas,0.8704285196868994,0.8704285196868994,0.8701314732214387
C,C_C003631,coorte de 100 firmas,100,902,8.54137629222643e-05,1.0000019031184528,1.8286582723860016,9.02,100,coorte_firmas,0.6603828511980346,0.6603828511980346,0.6601574858896119
C,C_C003632,coorte de 100 firmas,100,6608,0.0006257363030934839,1.0004356373841463,27.34869514780665,66.08,100,coorte_firmas,1.7878889148177626,1.7878889148177626,1.7872787715713376
C,C_C003633,coorte de 100 firmas,100,1453,0.00013759001943021066,1.000010482555673,3.868149991188367,14.53,100,coorte_firmas,0.8381612159639032,0.8381612159639032,0.8378751811878621
C,C_C003634,coorte de 100 firmas,100,979,9.270518170831124e-05,1.000003861777463,2.373148296725171,9.79,100,coorte_firmas,0.6879935623493844,0.6879935623493844,0.6877587744818762
C,C_C003635,coorte de 100 firmas,100,4287,0.00040595210825692573,1.000089949349567,12.110355185803083,42.87,100,coorte_firmas,1.439766955469509,1.439766955469509,1.4392756139342346
C,C_C003636,coorte de 100 firmas,100,1625,0.00015387734451073113,1.0000113534395594,3.966933216679581,16.25,100,coorte_firmas,0.8863835006383309,0.8863835006383309,0.8860810093022221
C,C_C003637,coorte de 100 firmas,100,6098,0.0005774424903547313,1.0003627667295067,24.70393620950035,60.98,100,coorte_firmas,1.717434740974865,1.717434740974865,1.7168486412459065
C,C_C003638,coorte de 100 firmas,100,1343,0.00012717370687871502,1.0000080096261927,3.37559624841758,13.43,100,coorte_firmas,0.8058090038764543,0.8058090038764543,0.8055340097660544
C,C_C003639,coorte de 100 firmas,100,1808,0.00017120630084640115,1.000024868362554,5.833228569671783,18.08,100,coorte_firmas,0.9349700847154128,0.9349700847154128,0.9346510124967358
